global_step,selected_action_index
89568,2
89569,2
89570,2
89571,2
89572,2
89573,2
89574,0
89575,2
89576,2
89577,0
89578,2
89579,0
89580,3
89581,2
89582,2
89583,2
89584,2
89585,2
89586,0
89587,0
89588,0
89589,0
89590,0
89591,0
89592,0
89593,0
89594,0
89595,0
89596,2
89597,2
89598,2
89599,0
89600,0
89601,0
89602,0
89603,0
89604,0
89605,0
89606,0
89607,0
89608,0
89609,0
89610,0
89611,0
89612,0
89613,0
89614,0
89615,0
89616,0
89617,0
89618,0
89619,2
89620,0
89621,0
89622,2
89623,2
89624,0
89625,2
89626,0
89627,0
89628,0
89629,0
89630,0
89631,0
89632,0
89633,0
89634,0
89635,0
89636,0
89637,0
89638,0
89639,0
89640,0
89641,0
89642,0
89643,0
89644,2
89645,0
89646,0
89647,2
89648,0
89649,2
89650,0
89651,2
89652,0
89653,2
89654,0
89655,0
89656,0
89657,2
89658,0
89659,2
89660,2
89661,0
89662,2
89663,2
89664,0
89665,0
89666,2
89667,0
89668,0
89669,0
89670,2
89671,0
89672,0
89673,2
89674,2
89675,2
89676,2
89677,2
89678,2
89679,2
89680,2
89681,2
89682,2
89683,2
89684,2
89685,2
89686,2
89687,2
89688,2
89689,2
89690,2
89691,2
89692,2
89693,2
89694,2
89695,2
89696,0
89697,2
89698,0
89699,2
89700,2
89701,2
89702,2
89703,2
89704,2
89705,2
89706,2
89707,2
89708,2
89709,2
89710,2
89711,2
89712,2
89713,2
89714,0
89715,0
89716,2
89717,0
89718,0
89719,0
89720,0
89721,0
89722,0
89723,2
89724,2
89725,2
89726,2
89727,2
89728,2
89729,0
89730,0
89731,0
89732,0
89733,2
89734,2
89735,2
89736,2
89737,2
89738,2
89739,2
89740,1
89741,2
89742,2
89743,1
89744,1
89745,2
89746,2
89747,2
89748,2
89749,2
89750,2
89751,2
89752,2
89753,2
89754,2
89755,2
89756,2
89757,2
89758,2
89759,2
89760,2
89761,2
89762,2
89763,2
89764,2
89765,2
89766,2
89767,0
89768,2
89769,2
89770,2
89771,2
89772,2
89773,2
89774,0
89775,0
89776,0
89777,0
89778,0
89779,0
89780,0
89781,0
89782,0
89783,0
89784,0
89785,0
89786,0
89787,0
89788,0
89789,0
89790,0
89791,0
89792,0
89793,0
89794,0
89795,0
89796,0
89797,0
89798,0
89799,0
89800,0
89801,0
89802,0
89803,0
89804,0
89805,0
89806,0
89807,0
89808,0
89809,0
89810,0
89811,0
89812,0
89813,0
89814,0
89815,0
89816,0
89817,0
89818,0
89819,0
89820,2
89821,0
89822,2
89823,2
89824,2
89825,2
89826,2
89827,0
89828,0
89829,0
89830,0
89831,0
89832,0
89833,2
89834,0
89835,0
89836,0
89837,0
89838,0
89839,0
89840,0
89841,0
89842,0
89843,0
89844,0
89845,0
89846,0
89847,0
89848,0
89849,0
89850,0
89851,0
89852,0
89853,0
89854,0
89855,0
89856,0
89857,0
89858,2
89859,0
89860,0
89861,0
89862,0
89863,0
89864,0
89865,0
89866,0
89867,0
89868,0
89869,0
89870,0
89871,0
89872,0
89873,0
89874,2
89875,0
89876,0
89877,0
89878,0
89879,0
89880,0
89881,0
89882,0
89883,0
89884,0
89885,0
89886,0
89887,0
89888,0
89889,0
89890,0
89891,0
89892,0
89893,0
89894,2
89895,0
89896,0
89897,0
89898,0
89899,2
89900,0
89901,0
89902,0
89903,0
89904,0
89905,0
89906,0
89907,0
89908,0
89909,0
89910,0
89911,0
89912,2
89913,2
89914,0
89915,0
89916,0
89917,0
89918,0
89919,0
89920,0
89921,0
89922,0
89923,3
89924,3
89925,3
89926,0
89927,0
89928,3
89929,0
89930,0
89931,3
89932,0
89933,0
89934,0
89935,0
89936,0
89937,0
89938,0
89939,0
89940,0
89941,2
89942,2
89943,0
89944,0
89945,0
89946,0
89947,0
89948,0
89949,0
89950,0
89951,0
89952,0
89953,0
89954,2
89955,2
89956,2
89957,2
89958,0
89959,0
89960,0
89961,0
89962,0
89963,0
89964,0
89965,0
89966,0
89967,0
89968,0
89969,0
89970,0
89971,0
89972,0
89973,0
89974,0
89975,2
89976,2
89977,2
89978,2
89979,0
89980,2
89981,2
89982,2
89983,0
89984,0
89985,0
89986,0
89987,0
89988,0
89989,0
89990,0
89991,0
89992,0
89993,0
89994,0
89995,0
89996,0
89997,0
89998,0
89999,2
90000,2
90001,2
90002,2
90003,0
90004,2
90005,0
90006,0
90007,0
90008,0
90009,0
90010,0
90011,0
90012,0
90013,0
90014,0
90015,0
90016,2
90017,0
90018,0
90019,0
90020,0
90021,0
90022,0
90023,0
90024,0
90025,0
90026,0
90027,0
90028,0
90029,0
90030,0
90031,0
90032,0
90033,0
90034,0
90035,0
90036,0
90037,0
90038,0
90039,0
90040,2
90041,0
90042,2
90043,0
90044,2
90045,0
90046,0
90047,0
90048,0
90049,0
90050,0
90051,0
90052,0
90053,0
90054,0
90055,0
90056,2
90057,0
90058,0
90059,0
90060,0
90061,0
90062,0
90063,2
90064,0
90065,0
90066,0
90067,0
90068,0
90069,0
90070,0
90071,0
90072,0
90073,0
90074,0
90075,0
90076,0
90077,0
90078,0
90079,0
90080,0
90081,0
90082,2
90083,0
90084,0
90085,0
90086,0
90087,0
90088,0
90089,2
90090,0
90091,0
90092,0
90093,0
90094,0
90095,0
90096,0
90097,0
90098,0
90099,0
90100,0
90101,0
90102,0
90103,0
90104,0
90105,0
90106,0
90107,3
90108,0
90109,0
90110,0
90111,0
90112,0
90113,0
90114,0
90115,0
90116,2
90117,0
90118,0
90119,0
90120,0
90121,0
90122,2
90123,0
90124,0
90125,0
90126,0
90127,0
90128,2
90129,0
90130,0
90131,0
90132,0
90133,0
90134,0
90135,0
90136,0
90137,0
90138,2
90139,0
90140,0
90141,0
90142,0
90143,0
90144,0
90145,0
90146,0
90147,2
90148,2
90149,0
90150,0
90151,0
90152,0
90153,0
90154,0
90155,0
90156,3
90157,0
90158,0
90159,0
90160,0
90161,0
90162,0
90163,0
90164,0
90165,0
90166,0
90167,0
90168,0
90169,0
90170,0
90171,0
90172,2
90173,0
90174,0
90175,0
90176,0
90177,0
90178,0
90179,0
90180,0
90181,0
90182,0
90183,0
90184,0
90185,0
90186,0
90187,0
90188,0
90189,0
90190,0
90191,0
90192,0
90193,0
90194,0
90195,0
90196,0
90197,0
90198,0
90199,0
90200,0
90201,0
90202,0
90203,0
90204,0
90205,0
90206,0
90207,0
90208,0
90209,2
90210,0
90211,0
90212,0
90213,0
90214,0
90215,0
90216,0
90217,0
90218,0
90219,0
90220,0
90221,0
90222,0
90223,0
90224,0
90225,0
90226,0
90227,0
90228,0
90229,0
90230,0
90231,0
90232,0
90233,0
90234,0
90235,0
90236,0
90237,0
90238,0
90239,0
90240,0
90241,0
90242,0
90243,0
90244,0
90245,0
90246,0
90247,0
90248,0
90249,0
90250,0
90251,0
90252,0
90253,0
90254,0
90255,0
90256,0
90257,0
90258,0
90259,3
90260,0
90261,0
90262,0
90263,0
90264,0
90265,0
90266,3
90267,0
90268,0
90269,2
90270,0
90271,0
90272,2
90273,0
90274,0
90275,0
90276,0
90277,0
90278,0
90279,0
90280,0
90281,0
90282,0
90283,0
90284,0
90285,0
90286,0
90287,0
90288,0
90289,0
90290,2
90291,0
90292,3
90293,0
90294,0
90295,0
90296,0
90297,0
90298,0
90299,0
90300,0
90301,0
90302,0
90303,0
90304,0
90305,0
90306,0
90307,0
90308,0
90309,0
90310,0
90311,2
90312,0
90313,0
90314,0
90315,0
90316,0
90317,0
90318,0
90319,0
90320,0
90321,0
90322,0
90323,2
90324,0
90325,0
90326,0
90327,0
90328,0
90329,2
90330,0
90331,0
90332,0
90333,2
90334,0
90335,0
90336,0
90337,0
90338,0
90339,0
90340,0
90341,0
90342,0
90343,0
90344,0
90345,0
90346,0
90347,0
90348,0
90349,0
90350,0
90351,0
90352,0
90353,0
90354,0
90355,0
90356,0
90357,2
90358,3
90359,0
90360,0
90361,0
90362,0
90363,0
90364,0
90365,0
90366,0
90367,2
90368,0
90369,0
90370,0
90371,0
90372,0
90373,0
90374,0
90375,0
90376,0
90377,0
90378,0
90379,0
90380,0
90381,0
90382,0
90383,0
90384,0
90385,0
90386,0
90387,0
90388,0
90389,0
90390,0
90391,0
90392,0
90393,0
90394,0
90395,0
90396,0
90397,0
90398,0
90399,0
90400,0
90401,0
90402,0
90403,0
90404,0
90405,2
90406,0
90407,0
90408,0
90409,0
90410,0
90411,0
90412,0
90413,0
90414,0
90415,0
90416,0
90417,0
90418,0
90419,0
90420,0
90421,0
90422,0
90423,0
90424,2
90425,0
90426,0
90427,0
90428,0
90429,0
90430,0
90431,0
90432,0
90433,0
90434,0
90435,2
90436,0
90437,2
90438,0
90439,0
90440,0
90441,0
90442,0
90443,0
90444,2
90445,0
90446,0
90447,0
90448,0
90449,0
90450,0
90451,0
90452,2
90453,0
90454,0
90455,2
90456,0
90457,0
90458,0
90459,0
90460,0
90461,0
90462,0
90463,0
90464,0
90465,0
90466,0
90467,2
90468,0
90469,0
90470,0
90471,0
90472,0
90473,0
90474,0
90475,0
90476,0
90477,0
90478,0
90479,0
90480,0
90481,0
90482,0
90483,0
90484,0
90485,0
90486,2
90487,2
90488,2
90489,0
90490,0
90491,0
90492,2
90493,0
90494,0
90495,0
90496,0
90497,2
90498,0
90499,2
90500,2
90501,0
90502,0
90503,2
90504,0
90505,0
90506,0
90507,2
90508,0
90509,0
90510,2
90511,0
90512,0
90513,0
90514,0
90515,0
90516,2
90517,0
90518,0
90519,0
90520,0
90521,2
90522,2
90523,0
90524,0
90525,0
90526,0
90527,0
90528,0
90529,0
90530,0
90531,0
90532,0
90533,0
90534,3
90535,0
90536,0
90537,0
90538,0
90539,2
90540,0
90541,0
90542,0
90543,2
90544,0
90545,0
90546,0
90547,0
90548,0
90549,0
90550,0
90551,0
90552,0
90553,0
90554,0
90555,0
90556,0
90557,3
90558,0
90559,0
90560,0
90561,2
90562,0
90563,0
90564,0
90565,0
90566,0
90567,0
90568,2
90569,0
90570,0
90571,0
90572,0
90573,0
90574,0
90575,0
90576,0
90577,0
90578,0
90579,2
90580,0
90581,0
90582,0
90583,0
90584,0
90585,0
90586,0
90587,0
90588,0
90589,0
90590,0
90591,0
90592,2
90593,2
90594,0
90595,2
90596,0
90597,0
90598,3
90599,0
90600,0
90601,0
90602,0
90603,0
90604,0
90605,2
90606,0
90607,0
90608,2
90609,0
90610,0
90611,2
90612,2
90613,0
90614,2
90615,0
90616,2
90617,0
90618,0
90619,0
90620,0
90621,0
90622,0
90623,0
90624,0
90625,0
90626,0
90627,0
90628,0
90629,0
90630,2
90631,2
90632,2
90633,2
90634,2
90635,2
90636,2
90637,2
90638,2
90639,2
90640,2
90641,0
90642,2
90643,2
90644,2
90645,2
90646,2
90647,0
90648,0
90649,2
90650,0
90651,0
90652,0
90653,0
90654,0
90655,0
90656,0
90657,0
90658,0
90659,0
90660,0
90661,0
90662,0
90663,0
90664,0
90665,0
90666,0
90667,0
90668,0
90669,2
90670,0
90671,2
90672,2
90673,2
90674,2
90675,2
90676,0
90677,2
90678,2
90679,2
90680,2
90681,2
90682,2
90683,0
90684,0
90685,0
90686,0
90687,0
90688,0
90689,0
90690,0
90691,0
90692,0
90693,0
90694,0
90695,0
90696,0
90697,0
90698,0
90699,0
90700,0
90701,0
90702,0
90703,0
90704,0
90705,0
90706,0
90707,0
90708,0
90709,0
90710,0
90711,0
90712,0
90713,0
90714,0
90715,0
90716,0
90717,0
90718,0
90719,0
90720,0
90721,0
90722,0
90723,0
90724,0
90725,0
90726,0
90727,0
90728,0
90729,0
90730,2
90731,0
90732,0
90733,0
90734,0
90735,0
90736,2
90737,0
90738,0
90739,0
90740,0
90741,0
90742,0
90743,0
90744,0
90745,0
90746,2
90747,0
90748,0
90749,0
90750,0
90751,0
90752,0
90753,0
90754,0
90755,0
90756,0
90757,0
90758,0
90759,0
90760,3
90761,0
90762,0
90763,0
90764,0
90765,0
90766,0
90767,0
90768,0
90769,0
90770,0
90771,3
90772,0
90773,0
90774,0
90775,0
90776,0
90777,3
90778,0
90779,0
90780,0
90781,0
90782,0
90783,0
90784,0
90785,0
90786,0
90787,0
90788,0
90789,0
90790,0
90791,0
90792,0
90793,0
90794,0
90795,0
90796,2
90797,0
90798,0
90799,0
90800,0
90801,0
90802,0
90803,0
90804,0
90805,0
90806,0
90807,2
90808,2
90809,2
90810,0
90811,0
90812,0
90813,2
90814,0
90815,2
90816,2
90817,2
90818,2
90819,0
90820,0
90821,0
90822,0
90823,0
90824,0
90825,0
90826,0
90827,0
90828,2
90829,0
90830,0
90831,2
90832,0
90833,2
90834,0
90835,2
90836,2
90837,0
90838,2
90839,2
90840,2
90841,0
90842,0
90843,0
90844,2
90845,0
90846,0
90847,0
90848,2
90849,0
90850,2
90851,2
90852,2
90853,0
90854,2
90855,2
90856,0
90857,2
90858,0
90859,2
90860,2
90861,2
90862,0
90863,0
90864,0
90865,2
90866,0
90867,2
90868,2
90869,2
90870,0
90871,2
90872,0
90873,0
90874,0
90875,2
90876,0
90877,0
90878,0
90879,2
90880,0
90881,0
90882,0
90883,0
90884,0
90885,0
90886,0
90887,0
90888,0
90889,0
90890,0
90891,0
90892,0
90893,2
90894,0
90895,0
90896,0
90897,0
90898,0
90899,0
90900,0
90901,0
90902,0
90903,0
90904,0
90905,0
90906,2
90907,0
90908,0
90909,0
90910,0
90911,0
90912,0
90913,0
90914,2
90915,0
90916,0
90917,2
90918,0
90919,0
90920,0
90921,0
90922,0
90923,0
90924,0
90925,0
90926,2
90927,2
90928,0
90929,0
90930,0
90931,2
90932,0
90933,2
90934,0
90935,0
90936,0
90937,0
90938,0
90939,0
90940,0
90941,0
90942,0
90943,0
90944,0
90945,0
90946,0
90947,0
90948,0
90949,0
90950,0
90951,0
90952,0
90953,0
90954,0
90955,0
90956,0
90957,0
90958,0
90959,0
90960,0
90961,0
90962,0
90963,0
90964,0
90965,0
90966,0
90967,0
90968,0
90969,0
90970,0
90971,0
90972,0
90973,0
90974,0
90975,0
90976,0
90977,0
90978,0
90979,0
90980,0
90981,0
90982,0
90983,0
90984,0
90985,0
90986,0
90987,0
90988,0
90989,0
90990,0
90991,0
90992,0
90993,0
90994,0
90995,0
90996,0
90997,0
90998,0
90999,0
91000,0
91001,0
91002,0
91003,0
91004,0
91005,0
91006,0
91007,0
91008,0
91009,0
91010,2
91011,0
91012,2
91013,0
91014,0
91015,2
91016,0
91017,2
91018,2
91019,0
91020,0
91021,2
91022,0
91023,0
91024,0
91025,0
91026,0
91027,0
91028,0
91029,0
91030,0
91031,0
91032,0
91033,0
91034,0
91035,0
91036,0
91037,0
91038,0
91039,0
91040,0
91041,0
91042,0
91043,0
91044,0
91045,0
91046,0
91047,0
91048,0
91049,0
91050,0
91051,0
91052,0
91053,0
91054,0
91055,0
91056,0
91057,0
91058,0
91059,0
91060,0
91061,0
91062,0
91063,0
91064,0
91065,0
91066,0
91067,0
91068,0
91069,0
91070,0
91071,0
91072,0
91073,0
91074,0
91075,0
91076,0
91077,0
91078,0
91079,0
91080,0
91081,0
91082,0
91083,0
91084,0
91085,0
91086,0
91087,0
91088,0
91089,0
91090,2
91091,2
91092,2
91093,0
91094,0
91095,0
91096,0
91097,0
91098,0
91099,0
91100,0
91101,3
91102,0
91103,0
91104,0
91105,0
91106,2
91107,0
91108,2
91109,2
91110,2
91111,2
91112,2
91113,2
91114,2
91115,2
91116,2
91117,0
91118,2
91119,2
91120,2
91121,2
91122,2
91123,2
91124,2
91125,0
91126,0
91127,2
91128,0
91129,0
91130,0
91131,2
91132,2
91133,0
91134,0
91135,2
91136,2
91137,2
91138,2
91139,2
91140,2
91141,2
91142,2
91143,2
91144,2
91145,2
91146,2
91147,2
91148,2
91149,2
91150,2
91151,2
91152,2
91153,2
91154,2
91155,2
91156,2
91157,2
91158,2
91159,2
91160,2
91161,2
91162,2
91163,2
91164,2
91165,2
91166,2
91167,2
91168,2
91169,2
91170,2
91171,2
91172,2
91173,2
91174,2
91175,2
91176,2
91177,2
91178,2
91179,2
91180,2
91181,3
91182,2
91183,3
91184,2
91185,2
91186,2
91187,3
91188,0
91189,2
91190,2
91191,3
91192,3
91193,3
91194,2
91195,3
91196,3
91197,2
91198,2
91199,2
91200,2
91201,2
91202,2
91203,0
91204,2
91205,0
91206,0
91207,0
91208,0
91209,0
91210,0
91211,0
91212,0
91213,0
91214,0
91215,0
91216,0
91217,0
91218,0
91219,0
91220,0
91221,0
91222,0
91223,0
91224,0
91225,0
91226,0
91227,0
91228,0
91229,0
91230,0
91231,0
91232,2
91233,0
91234,0
91235,0
91236,2
91237,2
91238,2
91239,2
91240,2
91241,0
91242,0
91243,0
91244,0
91245,0
91246,0
91247,0
91248,0
91249,0
91250,0
91251,0
91252,0
91253,0
91254,0
91255,0
91256,0
91257,0
91258,0
91259,0
91260,0
91261,0
91262,0
91263,0
91264,0
91265,0
91266,0
91267,0
91268,0
91269,0
91270,0
91271,0
91272,0
91273,0
91274,0
91275,0
91276,0
91277,0
91278,0
91279,0
91280,0
91281,0
91282,0
91283,0
91284,0
91285,0
91286,0
91287,0
91288,0
91289,0
91290,0
91291,0
91292,0
91293,0
91294,0
91295,0
91296,0
91297,0
91298,0
91299,0
91300,0
91301,0
91302,0
91303,0
91304,0
91305,0
91306,0
91307,0
91308,0
91309,0
91310,0
91311,0
91312,0
91313,0
91314,0
91315,0
91316,0
91317,0
91318,0
91319,0
91320,0
91321,0
91322,0
91323,0
91324,0
91325,0
91326,0
91327,0
91328,0
91329,0
91330,0
91331,0
91332,0
91333,0
91334,0
91335,0
91336,0
91337,0
91338,0
91339,0
91340,0
91341,0
91342,0
91343,0
91344,0
91345,0
91346,0
91347,2
91348,0
91349,0
91350,0
91351,0
91352,0
91353,0
91354,0
91355,2
91356,0
91357,0
91358,0
91359,0
91360,0
91361,2
91362,0
91363,0
91364,0
91365,0
91366,0
91367,2
91368,0
91369,0
91370,0
91371,0
91372,0
91373,0
91374,0
91375,2
91376,0
91377,2
91378,0
91379,0
91380,0
91381,0
91382,0
91383,2
91384,0
91385,0
91386,0
91387,0
91388,0
91389,2
91390,0
91391,0
91392,0
91393,0
91394,0
91395,0
91396,0
91397,0
91398,2
91399,0
91400,0
91401,0
91402,0
91403,0
91404,0
91405,0
91406,0
91407,0
91408,0
91409,0
91410,2
91411,0
91412,2
91413,0
91414,0
91415,0
91416,2
91417,0
91418,0
91419,2
91420,0
91421,0
91422,0
91423,0
91424,0
91425,0
91426,0
91427,0
91428,0
91429,0
91430,0
91431,0
91432,0
91433,0
91434,0
91435,0
91436,2
91437,0
91438,0
91439,0
91440,0
91441,0
91442,0
91443,0
91444,0
91445,0
91446,0
91447,0
91448,0
91449,0
91450,2
91451,0
91452,0
91453,0
91454,0
91455,2
91456,0
91457,0
91458,0
91459,0
91460,0
91461,0
91462,0
91463,0
91464,0
91465,0
91466,2
91467,0
91468,0
91469,2
91470,0
91471,0
91472,0
91473,0
91474,0
91475,0
91476,0
91477,2
91478,0
91479,0
91480,0
91481,0
91482,0
91483,0
91484,0
91485,0
91486,0
91487,0
91488,2
91489,0
91490,0
91491,0
91492,0
91493,0
91494,0
91495,0
91496,0
91497,0
91498,0
91499,0
91500,0
91501,2
91502,0
91503,2
91504,0
91505,0
91506,0
91507,0
91508,0
91509,0
91510,0
91511,0
91512,0
91513,0
91514,1
91515,0
91516,0
91517,0
91518,0
91519,0
91520,0
91521,0
91522,0
91523,0
91524,0
91525,0
91526,0
91527,0
91528,0
91529,0
91530,0
91531,0
91532,0
91533,0
91534,2
91535,0
91536,0
91537,0
91538,0
91539,0
91540,2
91541,0
91542,0
91543,0
91544,0
91545,2
91546,2
91547,0
91548,0
91549,0
91550,2
91551,0
91552,0
91553,2
91554,2
91555,2
91556,0
91557,0
91558,2
91559,2
91560,2
91561,2
91562,0
91563,0
91564,0
91565,0
91566,0
91567,0
91568,0
91569,0
91570,0
91571,0
91572,0
91573,2
91574,0
91575,0
91576,0
91577,0
91578,0
91579,2
91580,2
91581,0
91582,0
91583,0
91584,0
91585,0
91586,0
91587,2
91588,2
91589,2
91590,0
91591,0
91592,0
91593,2
91594,2
91595,2
91596,2
91597,2
91598,0
91599,2
91600,2
91601,2
91602,2
91603,2
91604,0
91605,2
91606,2
91607,0
91608,0
91609,0
91610,2
91611,0
91612,2
91613,2
91614,0
91615,2
91616,0
91617,0
91618,0
91619,2
91620,0
91621,2
91622,0
91623,0
91624,0
91625,2
91626,2
91627,2
91628,0
91629,0
91630,1
91631,0
91632,2
91633,0
91634,0
91635,0
91636,0
91637,2
91638,0
91639,2
91640,0
91641,0
91642,2
91643,0
91644,0
91645,0
91646,2
91647,0
91648,2
91649,0
91650,2
91651,0
91652,2
91653,0
91654,0
91655,0
91656,2
91657,0
91658,0
91659,0
91660,2
91661,2
91662,2
91663,2
91664,0
91665,2
91666,2
91667,2
91668,0
91669,0
91670,0
91671,2
91672,2
91673,2
91674,2
91675,2
91676,0
91677,2
91678,2
91679,0
91680,2
91681,2
91682,2
91683,2
91684,2
91685,2
91686,2
91687,0
91688,0
91689,0
91690,0
91691,0
91692,0
91693,0
91694,2
91695,2
91696,2
91697,2
91698,2
91699,2
91700,2
91701,2
91702,0
91703,0
91704,0
91705,2
91706,0
91707,2
91708,0
91709,2
91710,0
91711,2
91712,0
91713,2
91714,2
91715,0
91716,0
91717,0
91718,2
91719,2
91720,0
91721,0
91722,0
91723,0
91724,2
91725,0
91726,2
91727,2
91728,0
91729,0
91730,0
91731,2
91732,0
91733,2
91734,2
91735,2
91736,2
91737,2
91738,2
91739,2
91740,2
91741,0
91742,2
91743,2
91744,0
91745,2
91746,2
91747,0
91748,2
91749,2
91750,0
91751,0
91752,2
91753,2
91754,2
91755,2
91756,2
91757,0
91758,2
91759,2
91760,2
91761,2
91762,2
91763,2
91764,0
91765,0
91766,2
91767,0
91768,0
91769,2
91770,2
